Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
1320,time:,1345,180,99,25,6,1394.5,192.5,0.0173370319001386,0.0521052631578947,0,0ec85926-a7a1-48c8-8467-ba5fbcaf5d08
1321,roughly,1476,181,151,30,6,1551.5,196.0,0.0208044382801664,0.0794736842105263,0,af1fa082-3153-4e1c-96b4-ac09eb57ae97
1322,0.2%,1653,182,85,24,6,1695.5,194.0,0.0166435506241331,0.0447368421052631,0,78b53c87-c06c-4086-b351-a4d8d8fc9424
1323,that,1763,181,83,24,6,1804.5,193.0,0.0166435506241331,0.0436842105263157,0,868da655-3448-4d59-ab48-5baef226894b
1324,of,2,272,39,23,6,21.5,283.5,0.0159500693481276,0.0205263157894736,0,53f9fa4b-674f-45bc-bed1-bfa65cb3feb8
1325,"Earth,",68,271,122,28,6,129.0,285.0,0.0194174757281553,0.0642105263157894,0,f2dff383-c077-4894-bbc3-4a9be7666ba4
1326,and,222,271,64,24,6,254.0,283.0,0.0166435506241331,0.0336842105263157,0,85476a0b-8061-4060-97dd-2c06e5edf58f
1327,far,311,272,60,23,6,341.0,283.5,0.0159500693481276,0.031578947368421,0,26991a2e-0ff2-4ba2-8c69-c2f8cdeaf8b4
1328,too,399,274,61,21,6,429.5,284.5,0.0145631067961165,0.0321052631578947,0,001891cb-6b42-443b-bf17-48724b8ae834
1329,small,487,271,104,24,6,539.0,283.0,0.0166435506241331,0.0547368421052631,0,893742f6-7497-463a-9205-2fbe12765e71
1330,to,619,274,39,21,6,638.5,284.5,0.0145631067961165,0.0205263157894736,0,77f5665a-beaf-4a94-9538-6d68f54faecb
1331,account,684,274,150,21,6,759.0,284.5,0.0145631067961165,0.0789473684210526,0,0654e6ab-72bd-45ec-a91a-8c8bd1d8a53e
1332,for,861,272,60,23,6,891.0,283.5,0.0159500693481276,0.031578947368421,0,db0831cb-fbb4-43f4-a521-fdb83a5bda8d
1333,the,949,271,61,24,6,979.5,283.0,0.0166435506241331,0.0321052631578947,0,6da01528-4b69-4a29-a2a5-c559ed9378f2
1334,discrepancies,1035,270,283,31,6,1176.5,285.5,0.0214979195561719,0.1489473684210526,0,b0dc2adf-4452-4bdd-85df-0758f5525813
1335,in,1346,270,40,25,6,1366.0,282.5,0.0173370319001386,0.0210526315789473,0,9872341b-adf8-48cb-9a8c-8e2b3261e095
1336,the,1411,271,61,24,6,1441.5,283.0,0.0166435506241331,0.0321052631578947,0,e372277d-53cc-4fb0-bef4-bc6156777284
1337,orbit,1498,270,106,25,6,1551.0,282.5,0.0173370319001386,0.0557894736842105,0,c07064c9-563a-4387-8242-26ef27fe25db
1338,of,1630,272,39,23,6,1649.5,283.5,0.0159500693481276,0.0205263157894736,0,7ecab32c-23d3-4edb-a5d6-089226be3418
1339,Uranus.,1694,274,146,21,6,1767.0,284.5,0.0145631067961165,0.0768421052631578,0,b1ec8649-5aeb-4b23-9f30-5525d36f79d5
1340,Subsequent,2,361,216,30,6,110.0,376.0,0.0208044382801664,0.1136842105263157,0,0c8fb9ff-e196-4e99-bd96-71141d275af8
1341,searches,245,361,171,24,6,330.5,373.0,0.0166435506241331,0.09,0,df1bb8cf-cbf0-4d03-ac2b-be3a545fb3a8
1342,for,443,362,60,23,6,473.0,373.5,0.0159500693481276,0.031578947368421,0,bd056ea7-b777-4bc1-97e9-15295987c33b
1343,an,530,368,42,17,6,551.0,376.5,0.0117891816920943,0.0221052631578947,0,7a7b6c0d-598c-4242-a48d-aae92fb1741e
1344,alternative,596,360,238,25,6,715.0,372.5,0.0173370319001386,0.1252631578947368,0,c74ed581-f15c-44dd-b95b-f8ce5773edfa
1345,Planet,860,361,128,24,6,924.0,373.0,0.0166435506241331,0.0673684210526315,0,0fa997e7-d98d-4a0e-9c48-21ea411c6fa6
1346,"X,",1013,364,35,25,6,1030.5,376.5,0.0173370319001386,0.0184210526315789,0,24927682-faf5-4c96-b9eb-746a736564d4
1347,notably,1079,361,152,29,6,1155.0,375.5,0.0201109570041608,0.08,0,606b44ae-df53-4564-a1b4-134aa2bbe428
1348,by,1254,361,43,29,6,1275.5,375.5,0.0201109570041608,0.0226315789473684,0,f6884dc1-0d31-47cd-b5ee-5665823997d2
1349,Robert,1321,361,129,24,6,1385.5,373.0,0.0166435506241331,0.0678947368421052,0,904151c0-786e-40e0-aa84-bf05015fe8db
1350,Sutton,1476,363,130,22,6,1541.0,374.0,0.015256588072122,0.0684210526315789,0,ace0e355-c2ec-4304-bd8c-55148c33baaf
1351,"Harrington,",1629,360,233,31,6,1745.5,375.5,0.0214979195561719,0.1226315789473684,0,eae9b81d-7b8f-4d78-96d9-d7889289813e
1352,failed.,3,450,143,25,6,74.5,462.5,0.0173370319001386,0.0752631578947368,0,96894568-ee29-456e-a331-1b8cd1e58996
1353,In,179,454,41,21,6,199.5,464.5,0.0145631067961165,0.021578947368421,0,8ea1bdd1-62f0-4645-9f30-95ca2add97e9
1354,"1992,",245,454,99,25,6,294.5,466.5,0.0173370319001386,0.0521052631578947,0,e380a421-511b-44cd-843e-0b1295c654bc
1355,Myles,374,451,108,29,6,428.0,465.5,0.0201109570041608,0.0568421052631578,0,fd0c23fa-6c4f-4790-afb7-fe6404c88621
1356,Standish,508,450,174,25,6,595.0,462.5,0.0173370319001386,0.091578947368421,0,acff1934-befd-4616-93fa-2cfdfc182c4c
1357,used,705,451,87,24,6,748.5,463.0,0.0166435506241331,0.0457894736842105,0,12379531-1767-42a6-a6be-a96418137308
1358,data,815,451,86,24,6,858.0,463.0,0.0166435506241331,0.0452631578947368,0,099c16a0-bac3-48e9-8691-677a78c332fa
1359,from,927,452,85,23,6,969.5,463.5,0.0159500693481276,0.0447368421052631,0,161e3c26-2534-480c-bb4c-6d3c69d72dde
1360,Voyager,1034,454,151,27,6,1109.5,467.5,0.0187239944521497,0.0794736842105263,0,68709b07-dabe-4025-951c-22111de4285c
1361,2's,1212,454,62,21,6,1243.0,464.5,0.0145631067961165,0.0326315789473684,0,f4d92161-9f1c-4a7b-b8fe-8143829498a1
1362,flyby,1301,451,106,29,6,1354.0,465.5,0.0201109570041608,0.0557894736842105,0,945af779-d9b1-43ff-8922-fa9f938329ba
1363,of,1432,452,39,23,6,1451.5,463.5,0.0159500693481276,0.0205263157894736,0,500333c3-90a2-438c-9238-a9d441f8db05
1364,Neptune,1496,454,152,27,6,1572.0,467.5,0.0187239944521497,0.08,0,cec4f9a1-e7d0-4276-a676-a76860ce57b0
1365,in,1676,450,40,25,6,1696.0,462.5,0.0173370319001386,0.0210526315789473,0,f67b1b02-5543-4d21-9639-82f6408ebb86
1366,"1989,",1741,454,99,25,6,1790.5,466.5,0.0173370319001386,0.0521052631578947,0,66d69878-e831-488a-b75a-27cc0717a8f2
1367,which,0,540,110,25,6,55.0,552.5,0.0173370319001386,0.0578947368421052,0,0575c14c-bd33-4653-b2c2-d0b806b2805a
1368,had,133,541,65,24,6,165.5,553.0,0.0166435506241331,0.0342105263157894,0,9d90ee64-6e8e-442a-9310-ce5b53e67ecd
1369,revised,222,540,152,25,6,298.0,552.5,0.0173370319001386,0.08,0,ae5ad00e-348e-4e51-89d5-759f44e43e34
1370,the,399,541,61,24,6,429.5,553.0,0.0166435506241331,0.0321052631578947,0,a6d7c126-fc9b-4e41-afb0-0b40f607567c
1371,estimates,486,540,194,25,6,583.0,552.5,0.0173370319001386,0.1021052631578947,0,e3b866b9-73bf-481e-a2e0-fc3e693e6ee5
1372,of,706,542,39,23,6,725.5,553.5,0.0159500693481276,0.0205263157894736,0,ca75084f-9c63-4b6c-b145-3f052cf9170f
1373,Neptune's,770,544,196,27,6,868.0,557.5,0.0187239944521497,0.1031578947368421,0,0b1b00de-6fdd-4509-be95-7252bcd1e1c3
1374,mass,990,547,86,18,6,1033.0,556.0,0.0124826629680998,0.0452631578947368,0,a892c7db-39f0-4de4-8652-94e45b3f3dde
1375,downward,1101,541,175,24,6,1188.5,553.0,0.0166435506241331,0.0921052631578947,0,a06f2bc7-4954-4d4c-b1bf-bd08c1900faa
1376,by,1298,541,43,29,6,1319.5,555.5,0.0201109570041608,0.0226315789473684,0,91cc0407-657a-47f9-899a-0da485ee4992
1377,0.5%,1367,542,85,24,6,1409.5,554.0,0.0166435506241331,0.0447368421052631,0,7241c89a-2457-471f-a40d-acf2d07e35e7
1378,--,1480,553,32,3,6,1496.0,554.5,0.0020804438280166,0.0168421052631578,0,a748cf30-b58d-422a-90f9-d258d8167fdc
1379,an,1542,548,42,17,6,1563.0,556.5,0.0117891816920943,0.0221052631578947,0,9d3ef735-ca36-4907-af50-68e821917176
1380,amount,1608,544,128,21,6,1672.0,554.5,0.0145631067961165,0.0673684210526315,0,66acd5f7-df86-49ac-bdf4-5373470a1162
1381,comparable,2,631,216,30,6,110.0,646.0,0.0208044382801664,0.1136842105263157,0,56b9d172-9238-451f-b530-d4a43306622b
1382,to,245,634,39,21,6,264.5,644.5,0.0145631067961165,0.0205263157894736,0,cefca622-6421-44fe-a927-8049164720ae
1383,the,311,631,61,24,6,341.5,643.0,0.0166435506241331,0.0321052631578947,0,d004cada-3477-41c8-afeb-4517738a2d65
1384,mass,396,637,86,18,6,439.0,646.0,0.0124826629680998,0.0452631578947368,0,8a96e3be-cfb2-410d-b8b5-ed4394842f5e
1385,of,508,632,39,23,6,527.5,643.5,0.0159500693481276,0.0205263157894736,0,aa5023af-8a28-48eb-8628-8acb6c43d565
1386,Mars,572,634,86,21,6,615.0,644.5,0.0145631067961165,0.0452631578947368,0,ee2e9872-4dd4-44ce-8a9c-f47967711184
1387,--,688,643,32,3,6,704.0,644.5,0.0020804438280166,0.0168421052631578,0,dcbceff5-6cb0-48f0-a7a5-096de6863a9d
1388,to,751,634,39,21,6,770.5,644.5,0.0145631067961165,0.0205263157894736,0,a71cd036-6411-4962-adc1-dd7386bb4f5a
1389,recalculate,816,631,238,24,6,935.0,643.0,0.0166435506241331,0.1252631578947368,0,47ceeb2e-9777-4c2d-a062-27159f6bb1a2
1390,its,1082,630,60,25,6,1112.0,642.5,0.0173370319001386,0.031578947368421,0,6d50dd8a-c94f-4756-bb95-abb4c5e07a66
1391,gravitational,1168,630,281,31,6,1308.5,645.5,0.0214979195561719,0.1478947368421052,0,20c07ced-854a-4802-afbc-a6ba360dfc61
1392,effect,1476,632,128,23,6,1540.0,643.5,0.0159500693481276,0.0673684210526315,0,0a30eae1-9d7e-486b-9b1c-5b21766f2f1b
1393,on,1630,638,42,17,6,1651.0,646.5,0.0117891816920943,0.0221052631578947,0,0162a9c4-8254-4479-b61a-c3647bf80ec1
1394,Uranus.,1694,634,146,21,6,1767.0,644.5,0.0145631067961165,0.0768421052631578,0,aff36670-72bf-4cf6-815f-bb0dcd3005e8
1395,With,0,721,88,25,6,44.0,733.5,0.0173370319001386,0.0463157894736842,0,0d97f428-4c7a-4011-a5b0-3f0b9b988808
1396,the,113,722,61,24,6,143.5,734.0,0.0166435506241331,0.0321052631578947,0,ffb0c2c4-9d5e-4fc0-9e08-ec6f4e5008da
1397,new,199,729,65,17,6,231.5,737.5,0.0117891816920943,0.0342105263157894,0,f58e4fce-ce65-4fa1-8f7d-fb49ed9789f3
1398,figures,289,721,149,31,6,363.5,736.5,0.0214979195561719,0.0784210526315789,0,f7d8bf59-556c-443d-a52f-ba9f7c6c5906
1399,added,464,722,108,24,6,518.0,734.0,0.0166435506241331,0.0568421052631578,0,f4e10c9c-2917-4c96-9305-ff994683ff59
1400,"in,",598,721,54,29,6,625.0,735.5,0.0201109570041608,0.0284210526315789,0,0b256a6e-0bf2-4ad3-98b4-6825fb59e64d
1401,the,685,722,61,24,6,715.5,734.0,0.0166435506241331,0.0321052631578947,0,80103d9d-bbe1-429a-b2b6-6f153cf3a0bb
1402,"discrepancies,",771,721,299,31,6,920.5,736.5,0.0214979195561719,0.1573684210526315,0,e6213029-e7eb-4024-baa8-f08ab42d7ddf
1403,and,1102,722,64,24,6,1134.0,734.0,0.0166435506241331,0.0336842105263157,0,d1fb961d-0ccd-4a79-a99c-fabf59d9528f
1404,with,1188,721,88,25,6,1232.0,733.5,0.0173370319001386,0.0463157894736842,0,e6293541-f3e9-49cd-ab9e-ea7e01c439b9
1405,them,1301,722,85,24,6,1343.5,734.0,0.0166435506241331,0.0447368421052631,0,641d7826-e612-41b9-9ce5-660c43f23a07
1406,the,1411,722,61,24,6,1441.5,734.0,0.0166435506241331,0.0321052631578947,0,8aae8307-4b20-44dc-82c1-ee79820cd9b2
1407,need,1497,722,87,24,6,1540.5,734.0,0.0166435506241331,0.0457894736842105,0,a8b5ab5f-7480-4a2d-8947-fa56ef8b00fd
1408,for,1609,723,60,23,6,1639.0,734.5,0.0159500693481276,0.031578947368421,0,f11910ee-3167-4d93-8df2-946cff05cdfc
1409,a,1696,729,19,17,6,1705.5,737.5,0.0117891816920943,0.01,0,ad523707-7120-4671-acc4-bad2e2e0b99c
1410,Planet,1740,722,128,24,6,1804.0,734.0,0.0166435506241331,0.0673684210526315,0,dccc01a8-08bf-4ed7-ad95-08c8fc69492b
1411,"X,",1,815,35,25,6,18.5,827.5,0.0173370319001386,0.0184210526315789,0,bdbbbd2d-103e-4cf4-ba22-614d40001253
1412,vanished.,66,811,190,25,6,161.0,823.5,0.0173370319001386,0.1,0,5074716b-315a-4d81-b74c-930527fe8eb8
1413,"Today,",288,812,122,29,6,349.0,826.5,0.0201109570041608,0.0642105263157894,0,335d2e8c-e960-404e-a141-615ee0844c4e
1414,the,443,812,61,24,6,473.5,824.0,0.0166435506241331,0.0321052631578947,0,029cf37f-227e-4aaa-9664-16f735696a0f
1415,majority,528,811,175,31,6,615.5,826.5,0.0214979195561719,0.0921052631578947,0,f3f677a8-157c-4efa-ace3-eedd61d2495a
1416,of,728,813,39,23,6,747.5,824.5,0.0159500693481276,0.0205263157894736,0,8a0e7b89-c3d0-443a-8e00-e8829afdf250
1417,scientists,795,811,215,25,6,902.5,823.5,0.0173370319001386,0.1131578947368421,0,e4383ae7-13f5-4f9c-a111-638e45a084af
1418,agree,1036,819,106,23,6,1089.0,830.5,0.0159500693481276,0.0557894736842105,0,5e03e435-bc50-4e56-b888-4d50abfa5e4b
1419,that,1169,812,83,24,6,1210.5,824.0,0.0166435506241331,0.0436842105263157,0,4947d12f-eda4-45c8-b695-2a36b73fc590
1420,Planet,1278,812,128,24,6,1342.0,824.0,0.0166435506241331,0.0673684210526315,0,fcd2a7a9-9520-41bf-aced-69c7bc181ff7
1421,"X,",1431,815,35,25,6,1448.5,827.5,0.0173370319001386,0.0184210526315789,0,02875a3c-81ba-4da5-bf2a-b764acd0034c
1422,as,1498,818,40,18,6,1518.0,827.0,0.0124826629680998,0.0210526315789473,0,90b636dc-289a-4275-b73b-588e29e98a68
1423,Lowell,1564,812,127,24,6,1627.5,824.0,0.0166435506241331,0.0668421052631579,0,88cede7a-5af2-4eb6-b240-b6a825cfa79a
1424,defined,1717,811,153,25,6,1793.5,823.5,0.0173370319001386,0.0805263157894736,0,943c8e1d-e2cc-46c8-93f6-615d332ccdc4
1425,"it,",4,901,54,29,6,31.0,915.5,0.0201109570041608,0.0284210526315789,0,98c73983-3e37-4b85-a97d-059b3df7bdff
1426,does,89,902,85,24,6,131.5,914.0,0.0166435506241331,0.0447368421052631,0,afe37436-95ef-473e-bd9c-eedf12103b6e
1427,not,199,905,63,21,6,230.5,915.5,0.0145631067961165,0.0331578947368421,0,66205967-80eb-407a-a678-00403be8a851
1428,exist.,288,901,122,25,6,349.0,913.5,0.0173370319001386,0.0642105263157894,0,5c7b15af-6bcb-4ad4-af88-6eac96dfce9f
1429,Lowell,442,902,127,24,6,505.5,914.0,0.0166435506241331,0.0668421052631579,0,9ce54cd2-8211-420a-b146-c40602e6a620
1430,had,595,902,65,24,6,627.5,914.0,0.0166435506241331,0.0342105263157894,0,0beb75c9-8387-4955-933e-978166530868
1431,made,682,902,86,24,6,725.0,914.0,0.0166435506241331,0.0452631578947368,0,cb35f403-fde4-4581-8e8f-fcecd43293ea
1432,a,794,909,19,17,6,803.5,917.5,0.0117891816920943,0.01,0,ad9ee8d5-2d27-4540-b18c-22a503d132ea
1433,prediction,836,901,220,31,6,946.0,916.5,0.0214979195561719,0.1157894736842105,0,31dbc1b7-080e-461d-8151-459dc8c3fce3
1434,of,1080,903,39,23,6,1099.5,914.5,0.0159500693481276,0.0205263157894736,0,d9275e35-141b-4176-86fd-3ef9ccb2b846
1435,Planet,1146,902,128,24,6,1210.0,914.0,0.0166435506241331,0.0673684210526315,0,ce0d5f9c-babe-4571-b7e1-ecf5fd29bdcc
1436,X's,1299,905,63,21,6,1330.5,915.5,0.0145631067961165,0.0331578947368421,0,736ffdee-f91f-4a47-847b-0d61c54fe843
1437,orbit,1388,901,106,25,6,1441.0,913.5,0.0173370319001386,0.0557894736842105,0,eacefbd4-7776-48c7-bcc0-41d5f39bc6c7
1438,and,1520,902,64,24,6,1552.0,914.0,0.0166435506241331,0.0336842105263157,0,e499450e-7131-42d8-9818-283fa6eb5080
1439,position,1606,901,176,31,6,1694.0,916.5,0.0214979195561719,0.0926315789473684,0,ed4f20a8-98fa-47b7-beb2-866aa556518d
1440,in,1808,901,40,25,6,1828.0,913.5,0.0173370319001386,0.0210526315789473,0,bf2ef20c-559c-43f3-ad4b-213e5b0f5f8c
1441,1915,3,995,82,21,6,44.0,1005.5,0.0145631067961165,0.0431578947368421,0,e23151e5-049d-44e8-8724-6afb64f3549c
1442,that,113,992,83,24,6,154.5,1004.0,0.0166435506241331,0.0436842105263157,0,6dc4c7e6-2b4f-41af-861d-c7e70ef84562
1443,was,220,998,64,18,6,252.0,1007.0,0.0124826629680998,0.0336842105263157,0,cde6e88e-01d4-429b-90eb-7bcafc1ad79d
1444,fairly,311,991,128,30,6,375.0,1006.0,0.0208044382801664,0.0673684210526315,0,ca93a7d5-52d3-454c-8d58-a6be6e187b79
1445,close,464,992,106,24,6,517.0,1004.0,0.0166435506241331,0.0557894736842105,0,e38a83cd-deae-4028-874d-f32dcd2bc700
1446,to,597,995,39,21,6,616.5,1005.5,0.0145631067961165,0.0205263157894736,0,a63f363d-4d7c-40da-b5c2-37692b2a67d1
1447,Pluto's,662,992,150,24,6,737.0,1004.0,0.0166435506241331,0.0789473684210526,0,6cc5a6b8-f400-4928-8e61-2af398aa3325
1448,actual,838,992,127,24,6,901.5,1004.0,0.0166435506241331,0.0668421052631579,0,02719652-7ed0-4b65-8857-34401c0b09be
1449,orbit,992,991,106,25,6,1045.0,1003.5,0.0173370319001386,0.0557894736842105,0,24aff0c4-e559-40d5-8169-8586bf8f9568
1450,and,1124,992,64,24,6,1156.0,1004.0,0.0166435506241331,0.0336842105263157,0,1f99cfe9-1dbc-47f3-881d-72c578ceb147
1451,its,1214,991,60,25,6,1244.0,1003.5,0.0173370319001386,0.031578947368421,0,5ea50619-bb41-42c4-bff0-03aa698e8b4a
1452,position,1298,991,176,31,6,1386.0,1006.5,0.0214979195561719,0.0926315789473684,0,9712a754-480e-4a3e-831e-37404d2a0816
1453,at,1498,995,40,21,6,1518.0,1005.5,0.0145631067961165,0.0210526315789473,0,1528afc5-0dc3-4097-aec8-773c7ff688a3
1454,that,1565,992,83,24,6,1606.5,1004.0,0.0166435506241331,0.0436842105263157,0,0483e9b5-baf3-4076-8f48-4b1672c0f39d
1455,time;,1675,991,100,29,6,1725.0,1005.5,0.0201109570041608,0.0526315789473684,0,c7d930c6-98b1-48c4-ade2-8d59594aad58
1456,Ernest,2,1085,128,21,6,66.0,1095.5,0.0145631067961165,0.0673684210526315,0,3554d5e1-76a2-407f-b695-17f98ef1402a
1457,W.,154,1085,36,21,6,172.0,1095.5,0.0145631067961165,0.0189473684210526,0,4deee685-04e9-456c-8bd4-9ba3f66ce331
1458,Brown,221,1085,109,21,6,275.5,1095.5,0.0145631067961165,0.0573684210526315,0,6f5b4bb4-0865-44b4-8126-356306ae3e03
1459,concluded,354,1082,196,24,6,452.0,1094.0,0.0166435506241331,0.1031578947368421,0,945e3ff9-5fb1-442a-8cfb-f43668d1a4f9
1460,soon,575,1088,85,18,6,617.5,1097.0,0.0124826629680998,0.0447368421052631,0,14f1b32b-8f02-4a15-b81a-cbaf78fd7714
1461,after,684,1083,105,23,6,736.5,1094.5,0.0159500693481276,0.0552631578947368,0,290141ce-1ec0-4ef7-b9a4-f167511e0173
1462,Pluto's,816,1082,150,24,6,891.0,1094.0,0.0166435506241331,0.0789473684210526,0,f73212cb-16bf-4c36-be00-8d1a7dbb86e5
1463,discovery,991,1081,196,30,6,1089.0,1096.0,0.0208044382801664,0.1031578947368421,0,449e68f3-8358-4f6d-ab90-88be91677d0c
1464,that,1213,1082,83,24,6,1254.5,1094.0,0.0166435506241331,0.0436842105263157,0,5d53ab34-bf7a-485a-a4ea-9c9bf8984864
1465,this,1323,1081,83,25,6,1364.5,1093.5,0.0173370319001386,0.0436842105263157,0,de0265a9-3e2e-45d7-b02d-6027f1fcf6c0
1466,was,1430,1088,64,18,6,1462.0,1097.0,0.0124826629680998,0.0336842105263157,0,3ceb50a5-b70a-4e89-81f4-719a7876e81b
1467,a,1520,1089,19,17,6,1529.5,1097.5,0.0117891816920943,0.01,0,0146f4b8-dbfd-4c03-a321-e9dbdb64d095
1468,"coincidence,",1564,1081,254,29,6,1691.0,1095.5,0.0201109570041608,0.1336842105263158,0,f3bc8e4e-282c-4777-a6b6-aed68fa4c9d7
1469,a,1850,1089,19,17,6,1859.5,1097.5,0.0117891816920943,0.01,0,74397639-4e4a-4cb7-b3b2-96df5a61d9e2
1470,view,0,1171,88,25,6,44.0,1183.5,0.0173370319001386,0.0463157894736842,0,afeede9d-743e-4d55-9d3b-1364039ee862
1471,still,113,1171,104,25,6,165.0,1183.5,0.0173370319001386,0.0547368421052631,0,e6526759-9c8e-4292-baf8-85bb5400e447
1472,held,243,1172,87,24,6,286.5,1184.0,0.0166435506241331,0.0457894736842105,0,8767a82a-b728-4245-80a9-45df71ba9af1
1473,today.,355,1172,121,29,6,415.5,1186.5,0.0201109570041608,0.0636842105263157,0,36b2899f-4504-4d5e-aafb-d2722375c095
1474,From,68,1265,86,21,6,111.0,1275.5,0.0145631067961165,0.0452631578947368,0,76b61e7b-7a9d-4700-b825-ce17964bc9e8
1475,1992,179,1265,81,21,6,219.5,1275.5,0.0145631067961165,0.0426315789473684,0,8dc0c013-3e17-4632-9cfe-629ace1b1ceb
1476,"onward,",288,1262,144,28,6,360.0,1276.0,0.0194174757281553,0.0757894736842105,0,94a6dc41-d41f-4bcd-9fd5-d393c191e75d
1477,many,462,1269,87,22,6,505.5,1280.0,0.015256588072122,0.0457894736842105,0,ef0fed81-65c0-4105-8ca0-6b97680769dc
1478,bodies,572,1261,130,25,6,637.0,1273.5,0.0173370319001386,0.0684210526315789,0,e95583ce-0d94-470d-a1f1-1bcf2d368a06
1479,were,726,1269,86,17,6,769.0,1277.5,0.0117891816920943,0.0452631578947368,0,6693b689-7759-4f5b-98ee-47fead8f1d86
1480,discovered,837,1261,219,25,6,946.5,1273.5,0.0173370319001386,0.1152631578947368,0,cbc5cbc4-af0c-438e-9862-e88b423b99dc
1481,orbiting,1080,1261,174,31,6,1167.0,1276.5,0.0214979195561719,0.091578947368421,0,36c24ea0-706c-47f4-be7e-5dc7943d75dd
1482,in,1280,1261,40,25,6,1300.0,1273.5,0.0173370319001386,0.0210526315789473,0,b7ed6b29-3f9d-4d18-8e55-59270a5fa305
1483,the,1345,1262,61,24,6,1375.5,1274.0,0.0166435506241331,0.0321052631578947,0,4edde521-e806-4e6c-97db-b886b5f22c60
1484,same,1433,1268,83,18,6,1474.5,1277.0,0.0124826629680998,0.0436842105263157,0,b2af8042-2ba2-4bde-9cf2-54cb1e09c2c6
1485,area,1542,1269,85,17,6,1584.5,1277.5,0.0117891816920943,0.0447368421052631,0,77269006-cb2b-4999-8f38-52bb5db74bd8
1486,as,1652,1268,40,18,6,1672.0,1277.0,0.0124826629680998,0.0210526315789473,0,a8e05bc9-9884-4801-b50b-768444ba8817
1487,"Pluto,",1718,1262,122,28,6,1779.0,1276.0,0.0194174757281553,0.0642105263157894,0,01740ef1-9b77-4b1d-aed4-d9a6d39e2e6e
1488,showing,3,1351,151,31,6,78.5,1366.5,0.0214979195561719,0.0794736842105263,0,4d2cee1d-4f7c-45fe-ad1d-310525ec27cc
1489,that,179,1352,83,24,6,220.5,1364.0,0.0166435506241331,0.0436842105263157,0,8d6b808c-2d85-4e94-ae3c-f0453a265af6
1490,Pluto,288,1352,106,24,6,341.0,1364.0,0.0166435506241331,0.0557894736842105,0,8568d4e5-df56-4157-b24b-25b6eb2754b0
1491,is,422,1351,38,25,6,441.0,1363.5,0.0173370319001386,0.02,0,91b2fde1-b9ec-4c32-87bb-43059ee4973f
1492,part,484,1355,86,27,6,527.0,1368.5,0.0187239944521497,0.0452631578947368,0,0f13cfd0-7ba8-4073-8e37-0ef3b0e8b94e
1493,of,596,1353,39,23,6,615.5,1364.5,0.0159500693481276,0.0205263157894736,0,79cb53e4-be1c-4f6e-8454-b611b1568f8b
1494,a,662,1359,19,17,6,671.5,1367.5,0.0117891816920943,0.01,0,f73ae467-656d-487a-8414-e5a71933cf45
1495,population,704,1351,220,31,6,814.0,1366.5,0.0214979195561719,0.1157894736842105,0,e3709779-f3d3-4960-bdc0-39e4410b700e
1496,of,948,1353,39,23,6,967.5,1364.5,0.0159500693481276,0.0205263157894736,0,e3f22fba-88b7-4d92-97e6-6e01e9fcb760
1497,objects,1014,1351,150,31,6,1089.0,1366.5,0.0214979195561719,0.0789473684210526,0,0647b66b-aaf7-484d-902a-3bfaf864cfde
1498,called,1190,1352,130,24,6,1255.0,1364.0,0.0166435506241331,0.0684210526315789,0,6065d723-85bd-4c03-990a-1862f2512867
1499,the,1345,1352,61,24,6,1375.5,1364.0,0.0166435506241331,0.0321052631578947,0,5495e6e1-43b1-462e-871f-8f69095cf781
1500,Kuiper,1431,1351,128,31,6,1495.0,1366.5,0.0214979195561719,0.0673684210526315,0,6b949166-137a-4b68-adaa-e2dba7b7e5d8
1501,belt.,1584,1352,102,24,6,1635.0,1364.0,0.0166435506241331,0.0536842105263157,0,4081577c-1f0f-4fb0-b24c-2c4984b3759c
1502,This,1718,1351,84,25,6,1760.0,1363.5,0.0173370319001386,0.0442105263157894,0,47b0a4ba-7b12-40f0-b016-6547c9198b3f
1503,made,0,1,86,24,7,43.0,13.0,0.0166435506241331,0.0452631578947368,0,0da48eab-f477-4e0d-bf29-d936ac1cc458
1504,its,114,0,60,25,7,144.0,12.5,0.0173370319001386,0.031578947368421,0,c2c9d8bf-e0f0-476c-a4ca-38bb43fb0ea0
1505,official,200,0,171,25,7,285.5,12.5,0.0173370319001386,0.09,0,bb10d6a4-e3b3-48c4-b05d-bdc873b0c7a8
1506,status,399,4,127,21,7,462.5,14.5,0.0145631067961165,0.0668421052631579,0,95ab85b5-693b-416b-b93d-ee14548fcff0
1507,as,552,7,40,18,7,572.0,16.0,0.0124826629680998,0.0210526315789473,0,37a4fa02-5fe9-4abc-a0c3-776eec2850c4
1508,a,618,8,19,17,7,627.5,16.5,0.0117891816920943,0.01,0,64628844-70aa-45c6-9758-a7ef74127248
1509,planet,660,1,130,30,7,725.0,16.0,0.0208044382801664,0.0684210526315789,0,a436e48b-93f2-4235-84a8-fbc6fc03b220
1510,"controversial,",816,0,298,29,7,965.0,14.5,0.0201109570041608,0.1568421052631579,0,b6726788-80f3-43c5-b827-b4c113b599e9
1511,with,1144,0,88,25,7,1188.0,12.5,0.0173370319001386,0.0463157894736842,0,49601248-2b8e-4c29-ab5d-932e7fe217e2
1512,many,1254,8,87,22,7,1297.5,19.0,0.015256588072122,0.0457894736842105,0,53370d5f-d1af-4414-bd79-6140940fbcd2
